id,genre,track_name,artist_name,valence,energy
5ZcbIM3gBkuJ0EuPluvbzW,german,Geile Zeit,Juli,0.198,0.767
5aOAuKoVtxk5qj0rSD75Gu,german,Ganz schön okay (feat. Kraftklub),Casper,0.165,0.573
2s7u4PaLDp2I2PUNImjUW2,german,Ohne dich,Selig,0.289,0.336
65g0lR6MukyJYkHSixITFk,german,Einstürzen Neubauen,Max Herre,0.795,0.796
4NMmKltYKWIp53sgcHMcW6,german,So soll es bleiben - Single Edit,Ich + Ich,0.396,0.856
1OXXHjF3kthTy3eisKMvUc,german,Das Spiel,Annett Louisan,0.754,0.459
3UP9kCOgDrTha7Guz7O9bb,german,Melancholie,Kraftklub,0.828,0.867
3E3S5LUXcNnTw26mZ8SVp1,german,She Makes Me Go (feat. Sean Paul) - Radio Edit,Arash,0.468,0.904
1bZPw1iBFH4YWyWel2n6dk,german,Don't Gimme That,The BossHoss,0.855,0.667
7zyki4FEaC6OPAJ1BDG9E4,german,Neue Männer braucht das Land,Various Artists,0.815,0.794
6zdtsF27VocvvTofEtDrHN,german,Der Himmel brennt,Wolfgang Petry,0.853,0.81
7Iolg396bihhT9Uswrlsb3,german,Ich bin für's Rollen,Various Artists,0.219,0.363
0QvB4mJJNwnmYH1C1UZ4Bd,german,Münchhausen II,Alligatoah,0.833,0.675
1wIY2Y0caWux5uG7calCoz,german,Mein Herz bleibt hier,Madsen,0.563,0.689
6ckugI9QO9CBdw8zOALBcz,german,Regen und Meer,Juli,0.254,0.573
1fTGTqqv78kbPNWddJ4Hcc,german,Wenn es gut ist,Olli Schulz,0.73,0.668
4R33pZKL0Xaf3i78ukNJcM,german,Für immer immer,Fettes Brot,0.629,0.909
5SIDHQZ1LJfB6FK2hCHbBd,german,100X,Prinz Pi,0.499,0.814
562p3gaG39vjLFXEto4agA,german,Ich & Du,Philipp Poisel,0.923,0.84
2IO3lOCGBdZKSjllVlYGpu,german,Sex Unter Wasser - 1998 Digital Remaster,DAF,0.81,0.617
6nHTgckNJCnOTwOkO3rr28,german,Monsta,Culcha Candela,0.961,0.782
6TGRZBZdDVimF8tmKrvTzI,german,Rayos De Sol (feat. Henry Mendez) - Original Mix,Various Artists,0.882,0.872
4YXa54pGlltm8xygwI2GKb,german,Lagerhalle,Die Orsons,0.238,0.627
37cWfmxcxJ91gO4v6nX7wS,german,..Hab' Gehört..,Samy Deluxe,0.808,0.776
3yZySGI7T6Zt5nAd385noE,german,Emanuela,Fettes Brot,0.747,0.7
3q2XUvYdCRnd8pFsQTHflK,gospel,When The Spirit Of The Lord,Fred Hammond,0.661,0.853
7nvsHVOAwl2oul83A4skn5,gospel,Still Say Thank You,Smokie Norful,0.23,0.533
3UjeGI6WDjrZ40YVEejevg,gospel,There Is A Name,Byron Cage,0.225,0.513
15DQs3L23bnhaDAurclHNw,gospel,It Ain't Over,Maurette Brown Clark,0.237,0.693
2k3Cs8u9ft2AEXfc9gf4hV,gospel,Jesus Is My Help,Hezekiah Walker,0.481,0.939
6tcrQHr1Hc78u1dNgRTQvb,gospel,He's an On Time God,Dottie Peoples,0.592,0.686
31I5TAr32RWTepOuPRMmXF,gospel,Dirt,Mary Mary,0.737,0.628
4q3dimhfoeSYFDG0KMMu2l,gospel,Reign Jesus Reign,Marvin Sapp,0.776,0.683
2pK34l4I3WixWmcpv5vPpt,gospel,In The Middle,Smokie Norful,0.356,0.443
4VsRRDLVPHPh4ff41DrdBg,gospel,It's Rainin',Kirk Franklin,0.616,0.937
6JNf0ByG32YyQM44LcsrOl,gospel,God Favored Me (Radio Edit),Various Artists,0.286,0.584
61FDmZxg676VFR4RZYzdx4,gospel,Step Aside,Tamela Mann,0.233,0.593
1GbnkYauR0FKuJv3ns2EZq,gospel,Hold My Mule - feat.Albertina Walker and Milton Brunson [Ult Version],Shirley Caesar,0.318,0.798
44Qy7mThAvZf63Xi3MdSUA,gospel,Caribbean Medley,Donnie McClurkin,0.565,0.784
17vhwoROHUlsTBhTHebGf0,gospel,I Worship You,Mary Mary,0.221,0.663
3EXEfGBmlorZD9JTMirAy9,gospel,More Than A Conqueror,Marvin Sapp,0.613,0.888
7jqkyffw3F5UknyuT5DXAB,gospel,I Speak Life (feat. Donnie McClurkin),Donald Lawrence & Company,0.233,0.304
0YBG2npKEwR0GjNFVHcp7v,gospel,I Will Bless The Lord - Live,Smokie Norful,0.701,0.962
1tJe2o78ZP97pHmtfcI8lu,gospel,Center of My Joy,Richard Smallwood,0.344,0.751
1J7VTaXvp4uC8fnaslKk7V,gospel,Balm In Gilead,Karen Clark Sheard,0.694,0.918
43cEZFQalXT7T9vFAWkD8b,gospel,Break Every Chain - Radio Version,Various Artists,0.137,0.692
69xJG2SFEfnTok44KHrcdl,gospel,Desire - Live,Kierra Sheard,0.18,0.558
537bauuRZw1QMo3Ya4vZrz,gospel,He's Able,Kirk Franklin,0.499,0.805
05kpDKj3MNFtZOlKkfurGG,gospel,Walking,Mary Mary,0.584,0.546
5uovPj8aVrqJB4MFmvWyQ9,gospel,I'll Fly Away,Hezekiah Walker & The Love Fellowship Crusade Choir,0.481,0.799
61oEF8DLtIL8XwYJRRFotd,gospel,Open My Heart,Yolanda Adams,0.171,0.402
3lEOiZ5hvGtY62ZUuPKbyS,gospel,It's Not Over,Karen Clark Sheard,0.293,0.746
1S96lHmzfnmoh8WOXA0RYy,gospel,Healing In His Tears,Smokie Norful,0.406,0.395
7uxh8bWarfCO5o43TNWJLN,gospel,What About You,CeCe Winans,0.459,0.517
1PRczr5qM02quXAV1b210H,gospel,Bless The Lord (Son Of Man),Various Artists,0.386,0.716
3gJ9adlKJ7q5qiDp4Huw5D,gospel,Good To Me (feat. Destiny's Child),Mary Mary,0.768,0.718
52pijIByRjpSluOWeona7T,gospel,The Storm Is Over Now,Kirk Franklin,0.189,0.457
3Pp3efMD2VNkwIlCDUhlYP,gospel,Who Would've Thought (feat. Marvin Winans),Donnie McClurkin,0.717,0.861
7DZzsu7fHjpCZywyvtPX5P,gospel,This Joy,Yolanda Adams,0.715,0.743
2CKduBLfyU09gyy06sheXh,gospel,I'm In Love With You,Fred Hammond,0.367,0.745
5fl9vBtkpLO8PIrfBRmy5Z,gospel,I'm Alive,Deitrick Haddon,0.32,0.635
0jegcD6kpWPcInutepUqX8,gospel,The Anointing (feat. John P. Kee),John P. Kee,0.381,0.705
7I7fTsTJF0XzcL9Th8UeD0,gospel,Don't Quit - Live,Smokie Norful,0.549,0.781
5XFYRxSFLFnxJOCFqXRLc9,gospel,Smile - Live,Tasha Cobbs Leonard,0.323,0.679
4C5jWVHiOYiiCiMNuCu5jB,gospel,How Much Can We Bear,Hezekiah Walker,0.473,0.842
2Ms583WfUkQf3hLZ5hagOj,gospel,It Is To You,Byron Cage,0.345,0.622
22OtjOmIcTQbUe5TzACJIs,gospel,Addictive Love,Bebe & Cece Winans,0.593,0.86
0PNodpm9JqZdcI9EDf4MYA,gospel,I Don't Mind Waiting,Juanita Bynum,0.209,0.693
3Mlew8IwUI9N5LZROgcmy1,gospel,How Great Is Our God,Jonathan Nelson,0.417,0.792
4THAAsoja9OKmyboGj6e78,gospel,All I Need,Brian Courtney Wilson,0.141,0.537
7w9KQ2NnuLnD2ta0qrIcQZ,gospel,Show Me Your Face,Fred Hammond,0.29,0.609
5Gz1Esq9PTE4ZToRlJgPtY,gospel,Riverside,Kirk Franklin,0.737,0.674
2HpyfMyHQAmzavhrldj1He,gospel,Rain,Tamela Mann,0.0784,0.628
5tYW3SKDcVxINrb7KOOb43,gospel,Yes You Can,Donnie McClurkin,0.864,0.814
2fNOP2r6yPyVsz1AyHmQKQ,gospel,Falling In Love With Jesus - Falling In Love With Jesus Album Version,Jonathan Butler,0.261,0.577
2rLLWDLgXBOoisGsuXal96,gospel,The Battle Is the Lord's,Yolanda Adams,0.183,0.386
60D2WPkJJy2bl9FIscd5vb,gospel,Love You Forever - Live,Tasha Cobbs Leonard,0.368,0.691
2dc3f9srVqYCpOYXExQrcj,gospel,Hear This,Kierra Sheard,0.531,0.744
0jODWcPXpqg2f54P1O64y6,gospel,"Maybe God Is Tryin' To Tell You Somethin' - From ""The Color Purple"" Soundtrack",Various Artists,0.501,0.804
4LcBjvjfU8RHdoO2ExlbDH,gospel,Lord Of All (feat. Hezekiah Walker),JJ Hairston,0.479,0.94
2rROH0uKTKOzg4iltRybS6,gospel,1 on 1,Zacardi Cortez,0.279,0.236
3TYmeDagKLXMX490kLjMiE,gospel,You're Next In Line For A Miracle - Ult Version,Shirley Caesar,0.388,0.681
6gjbAVu5rxFhnPUyvTBS5R,gospel,God Is Great,Ricky Dillard & New G,0.572,0.908
0bGyh9iwb37ElctPNsxdwX,gospel,Something About the Name Jesus,Kirk Franklin,0.532,0.541
31Kb7jyAscJJma1gTXRUFQ,gospel,Holy Is The Lord - Arriving Album Version,Chris Tomlin,0.422,0.708
0MqK9lvoxeAOVvSy1lmCB3,gospel,Total Praise (feat. Richard Smallwood),Donnie McClurkin,0.161,0.541
3a9axbDNJt7UaNhc8KXGqH,gospel,It's Gonna Get Better,CeCe Winans,0.264,0.451
40RStkULF7mkqYTH8SkpZa,gospel,Place Of Worship,Marvin Sapp,0.441,0.0917
2pfPbJ8MSk7eCqiMst4vMC,gospel,Something About the Name Jesus,The Rance Allen Group,0.497,0.688
6VQ74D15NKcHaVYVp8nizw,gospel,Good,Tye Tribbett,0.814,0.887
3ndpvYrCGUwAQbw12L3zgc,gospel,I Want My Destiny,Fred Hammond,0.715,0.679
3hl063NQxiuWyymhgaLf92,gospel,Hold On (Change Is Comin'),Sounds Of Blackness,0.848,0.836
5NWwW5NRribrowfqpMeDzE,gospel,Invisible,Kierra Sheard,0.242,0.727
1K0kMcuF4hPpzxZbOUOCnN,gospel,Blood Medley (Part 2),Donnie McClurkin,0.452,0.447
3TJlExIdITYsA47DJBQYxD,gospel,Dirt,Mary Mary,0.673,0.59
45gqvT4q2QoSLwEPLRpkP4,gospel,But The Blood,Kirk Franklin,0.432,0.191
0OhYE7bXO5jXJzsMPyzqbW,gospel,Stand! (feat. John P. Kee) - Live,John P. Kee,0.514,0.575
2mw9UnfWIw9mYPAoDEc4ud,gospel,U Saved Me,R. Kelly,0.297,0.56
7bckl2oumJlSfpDVTh4XAE,gospel,No Greater Love,Smokie Norful,0.194,0.498
6xAqaUD71ihZVvZb736pHC,gospel,Expect The Great,Jonathan Nelson,0.705,0.923
5ayQTHOw7Q1zfI6XqHUFej,gospel,Take Me To The King,Tamela Mann,0.23,0.395
0iJFAYWcbX2pbDVIbfxT97,gospel,"Jump, Jump (feat. Kierra Sheard & 21:03)",J Moss,0.933,0.947
13TvdFYONTWlhELkzNMhmx,gospel,Awesome God,Donnie McClurkin,0.784,0.782
72bsBqQ4RXp4F4pxHST0Tp,gospel,Glory To Glory To Glory,Fred Hammond,0.356,0.802
1P9DjMDiHwutu9RR7YiGEC,gospel,I Am God (feat. tobymac),Kirk Franklin,0.482,0.775
52i3VeUFbCRk3z8YgBFM7N,gospel,Jesus Is Love,Lionel Richie,0.379,0.508
6JgbktlskIRt68HBmkfCgr,gospel,I Want It All Back - Live,Tye Tribbett,0.494,0.959
4QLvAMmUi7xotAMVSz2nTY,gospel,Yahweh,Mali Music,0.242,0.747
0K11bMAUYCZJHt2PCVdlQy,gospel,Victory Chant (Hail Jesus),Donnie McClurkin,0.525,0.85
1nGkCLZO381DRr5R2w3Oq2,gospel,So Good,Kirk Franklin,0.345,0.738
6J3uRKOY01lYkTV2leVgl0,gospel,When You Fall,Kirk Franklin,0.271,0.401
0Z2DaKiwLWfTuItxHWFTsR,gospel,Life & Favor (You Don't Know My Story),John P Kee & New Life,0.335,0.707
7AnI6OgwRzwEJrBcMM8x7n,gospel,I Need Your Glory,Earnest Pugh,0.513,0.77
6opooO3P0GRiC0fExzZZIB,gospel,Hold Out,Hezekiah Walker,0.538,0.933
27wq87oZOviR27Sa7Tnuq5,gospel,My Heart Depends On You,Fred Hammond,0.382,0.449
2cvlBOf5gAZOburkU5GBW7,gospel,Deeper,Marvin Sapp,0.172,0.58
5W9Al2ewPfzbWHOV2BAtBR,gospel,Amazing Grace (My Chains Are Gone),Chris Tomlin,0.17,0.164
6uy6tn2Q0azfq9trmhhJSV,gospel,Open Up The Door,Kim Burrell,0.23,0.492
5dXUuJo8cO3O0V3IxevxFs,gospel,"Blessed, Broken, & Given",CeCe Winans,0.136,0.171
6eS3o9klYtoA1HsxHNiszZ,gospel,Medley:,Byron Cage,0.611,0.839
4jNuV873uy34NBrCcAKgmy,gospel,Jesus Will,Anita Wilson,0.444,0.873
7IBu6EWSYef319wUHiQWbD,gospel,Keep Holding On,Marvin Sapp,0.765,0.864
3AhG2xpFa39bulk3v24sjy,gospel,He's Not On His Knees Yet,CeCe Winans,0.26,0.295
5QU8hRWKw8ndRWWlttAJ35,gospel,Never Be The Same (feat. Tasha Cobbs),Shana Wilson,0.201,0.47
6nYvoidkdY8sy2ARYSCXxF,goth,Where Were You Last Night,Nightwish,0.66,0.811
4ijNab1GM0JSZoe0I2KCOd,goth,Cuts You Up,Peter Murphy,0.802,0.806
2AefT6O5AMebV8DUANHwoV,goth,I Feel Immortal,Tarja,0.103,0.674
1d1PVbqcGYWT2IHNuBLYgd,goth,Who I Am,After Forever,0.193,0.901
2pwdD26Y1GsIhrAOETKzQS,goth,Swamp Thing,The Chameleons,0.302,0.745
2LlQEsJOcz6R1ZzlNKbmjE,goth,A Prophecy of Worlds to Fall,Xandria,0.212,0.933
7vt8y7XWRtTkuLJUiyqoiv,goth,Gimme Shelter,Sisters of Mercy,0.497,0.846
6Ivwlg2kF3biVviMq0nyYb,goth,Incentive (Bonus Track),Epica,0.302,0.967
16tKBjbepO6mVFmyaL9r55,goth,Sundown,Sirenia,0.502,0.864
133t9Z6ZoGeKOKkTZEUkRj,goth,Fair And Guiling Copesmate Death,Theatre Of Tragedy,0.197,0.629
6jbw2UVjZxgj9bntOKULIT,goth,Pornography,The Cure,0.151,0.683
5tYYM8M1tL3v5jQYQFbJio,goth,Winter Born (This Sacrifice),The Crüxshadows,0.133,0.918
7K4OvW6l0BSY8E48XihZYH,goth,The Poet And The Pendulum,Nightwish,0.183,0.73
4aZkOhgIiRmk2tzyOXrpJV,goth,Rosegarden Funeral of Sores,Bauhaus,0.363,0.553
2Eu0WaL37J0ZedtQfE7KP3,goth,Assimilate,Skinny Puppy,0.302,0.702
3yANbKlwMF3mC7NavGi2LK,goth,Opium,Moonspell,0.337,0.926
5p2YNTHZH2PFmH8FHqjWVD,goth,Ashes and Dreams,Theatre Of Tragedy,0.255,0.724
6GMohm0aD8gFHyEjdubvSF,goth,Seven Keys And Nine Doors,Sirenia,0.323,0.923
3lM9UdOYvDIs5PSY8aBEl2,goth,Halloween,Siouxsie and the Banshees,0.364,0.91
4GjrKyxUyXoRgnzjTQ5BDt,goth,Dead To The World,Nightwish,0.348,0.876
6amZm52SfS7d6oCEu9NDMl,goth,So Alive,Love and Rockets,0.924,0.569
1fu9PYX2s4odp7hGughNPI,goth,Go Away,Delain,0.236,0.934
72af7ob9ptKTTXIXnD5qlH,goth,The Last Goodbye,Various Artists,0.305,0.762
2uHR5biy3XxpZpFEtpjz6p,goth,What Have You Done (feat. Keith Caputo),Within Temptation,0.221,0.833
2vInkApeMMPyaMHD2PSp6J,goth,A Strange Kind of Love (Version One),Peter Murphy,0.205,0.255
5YAaP1IAG2gumVWdiznF7w,goth,Imaginary,Evanescence,0.284,0.747
3Kw4KEYQg6JaqUD8ZgAwz6,goth,The Beautiful People,Marilyn Manson,0.771,0.95
27tvzCHJaUX1KBIh5LE4Pj,goth,Fault Line,Black Rebel Motorcycle Club,0.56,0.399
3T1cVJCPgquDN4jquS9FmE,goth,Dreamer,Elysion,0.234,0.733
0zcKZT0ir1cr5CSlxIxJl8,goth,Dime in My Pocket,Desert Noises,0.558,0.839
2ATBwx2fGN2ZgyESM2JGTk,goth,God in an Alcove (Flexidisc Version),Bauhaus,0.156,0.755
7mhiHmuOTPvZzKYcdbnfVJ,goth,Christian Woman - Edit,Type O Negative,0.0793,0.615
0Hom0nVRf418HhliCvhccf,goth,Driven Like the Snow - Remastered,Sisters of Mercy,0.433,0.534
2OPDJsreMu7Ry9P0NNo1E2,goth,Buried Alive By Love,HIM,0.353,0.967
61UoZ2Vj1ifW9U490YUqeU,goth,Cyanide,Deathstars,0.417,0.949
4QF6QvUbvTl4j6RuyQaxEp,goth,De-Energized,After Forever,0.277,0.946
11HMp0ljYUkZ3pgcVA3xDY,goth,The Other Half (Of Me),Within Temptation,0.124,0.91
60ig0jG8TkhAwfDRUbP6Eo,goth,Head Like a Hole,Nine Inch Nails,0.416,0.8
4FbJWAazaKWdAca2ymQ9bJ,goth,Set Me on Fire,Type O Negative,0.518,0.904
7qhhEhZS2ZvkRwunU7FXGu,goth,Upsidedown,Lacuna Coil,0.602,0.884
1OJ6NDjZTz4M02if61enhD,goth,Envision,After Forever,0.387,0.916
1sFx6zGOMmrDcRgGPAgW4n,goth,Rain,The Cult,0.605,0.84
0Xq7FPQaLJgIHSB605YUMy,goth,Sweet Dreams (Are Made Of This),Marilyn Manson,0.14,0.576
2H369bhJ6TwRW9d3H57fsT,goth,Electricity,Delain,0.195,0.795
1pbfjbElwK0aJwaEtAwNng,goth,Pearls Of Light,Within Temptation,0.0377,0.647
4JaGzRAZdv6Qj3qGbpKxAp,goth,Die Alive,Tarja,0.364,0.969
0wOiqlEo7HKKcANTxFUpUe,goth,Tourniquet,Evanescence,0.124,0.898
3VzFWBMmjyvXE5zrrqPhsR,goth,Falling,Lacuna Coil,0.0896,0.515
4Ym7I2cIsNvihRafZUxgPj,goth,Lethargica,Sirenia,0.385,0.663
0opodJouGmVcykl3eqglP2,goth,S.O.S. (Anything but Love) (feat. Cristina Scabbia),Apocalyptica,0.0586,0.72
3IBATKszKduf87q85RjScZ,goth,Touch Of Your Hand,Imperia,0.364,0.947
6Lc6hnsUbjAq3ov8hhnOJ3,goth,Spiritual Cramp,Christian Death,0.349,0.932
6VRs0dYhKDPJVTN6BVYPkk,goth,Don't Belong,Paradise Lost,0.133,0.666
0hShpzIaJdb5nd1nNnBKmQ,goth,The Swan Song,Within Temptation,0.282,0.533
49iFOJqpatwJlZAVUINBfn,goth,As The Shadows Dance,Theatre Of Tragedy,0.317,0.888
1EELkU8hWhdP3pmBFj0ozZ,goth,In the Flat Field,Bauhaus,0.595,0.806
1wtIIAA91MNuq9jZeUD8zP,goth,Cry for the Moon (The Embrace That Smothers Part 4),Epica,0.278,0.902
6Z8SIHKpQvtP8nBkjH3lIo,goth,Red Water (Christmas Mourning),Type O Negative,0.217,0.79
7kzdng4KRCMSxzeFA2lxLA,goth,What Have You Done (feat. Keith Caputo),Within Temptation,0.131,0.939
0zY8t5dC1KQXcPUKByWMJM,goth,Disintegration - 2010 Remaster,The Cure,0.125,0.943
70XOzn4IstIYPGpcgTFJd2,goth,Call The Ships To Port,Covenant,0.545,0.892
1qioftAPux85rUQRi2YRDi,goth,Martyr of the Free Word,Epica,0.327,0.988
7gDjalX6uFRpVV8tOj1Jpr,goth,Torch - Remastered,Sisters of Mercy,0.158,0.192
6gnCRUBKTnVGRKzeLq73Hi,goth,Dead And Buried,Alien Sex Fiend,0.511,0.893
65RYa5N27tJpkhTmJYGAkF,goth,The Lucid Door,Sirenia,0.551,0.961
4c7euOSoOUdZOUmrqyapNp,goth,Utopia (feat. Chris Jones),Within Temptation,0.194,0.564
3634aKisKlGdUfD9V3MOY5,goth,Christian Woman,Type O Negative,0.131,0.619
0Cdp9QsQP2gxZ7pYmPfXzy,goth,Fragile,Lacuna Coil,0.155,0.789
4K8KWU9Nd3QCAiAWAKpjjS,goth,Lithium,Evanescence,0.19,0.632
4zm37YNRt5XrbFOTPk0jBp,goth,Old Time Religion,Parker Millsap,0.605,0.336
5cDxKJn3hVPesXaZZZChPY,goth,Sinéad,Within Temptation,0.169,0.827
3O88RYpWKcY16TaWKG2WrY,goth,The Wedding,Diary Of Dreams,0.127,0.957
1zkQJfNo2KpqqCKOOvWPF4,goth,Love Like Blood,Killing Joke,0.433,0.645
515JnL0PQDoC5knvk7fk96,goth,Synthetic Generation,Deathstars,0.33,0.964
4an3kONrPMZu3FeXtPlwlo,goth,Trip The Darkness,Lacuna Coil,0.38,0.911
2edSHS8PhbiPgLxQhMpMkO,goth,Nemo,Nightwish,0.375,0.744
7tTvQoagkIFpggkoBmPPCg,goth,Lucifer,Blutengel,0.78,0.861
3TCASRGlumvEz8tTF5TzQe,goth,When You Don't See Me - Remix,Sisters of Mercy,0.905,0.874
5ufDkeKyrWCQUy2NN4R2c2,goth,Stay The Course,Epica,0.247,0.974
28ZwZlDgE9y7uy11BUA6ho,goth,Everything Dies - Edit,Type O Negative,0.299,0.835
5MtnbY0fACKCYyMAsSPmSf,goth,Day of the Lords - 2007 Remaster,Joy Division,0.113,0.599
0Px7zSgVEpBWbUvckWPxGZ,goth,Telegram Sam,Bauhaus,0.827,0.675
1FYQK84yzztOeCuJORW18d,goth,Babylon,Delain,0.368,0.821
0FZFfAhBaqoazURmvXjN9b,goth,Beauty And The Beast - Remastered,Nightwish,0.289,0.885
2EOf5zvbFQlwOyZHAAOqV1,goth,Dizzy,Siouxsie and the Banshees,0.398,0.623
1jVlxCLeVYYGmsRzikgI7r,goth,Crimson Deep,Tarja,0.148,0.722
6D5ih8y9mKmCSkuZO2Up2Q,goth,A Dangerous Mind,Within Temptation,0.476,0.894
29Znt9AbEH9FSsw86zPAYT,goth,Reptile,The Church,0.497,0.67
1vXjsg4ht7KwpoO2NtFVEs,goth,Heartache Every Moment,HIM,0.411,0.897
2U07Cpv8Lcnm2J7mi2CNVK,goth,Avalanche,Epica,0.11,0.842
7zDybWhic7FJiYtPQrjv0R,goth,Led Astray,Sirenia,0.284,0.936
1ZJNNvebqlCGg26WPClmJn,goth,Laura II,Fields Of The Nephilim,0.316,0.829
0e0PIYEW306QsKlZ59Cdq7,goth,Seal of Woven Years,Kamelot,0.133,0.961
2zCMfWZm0A1ueQJ2ezLcu2,goth,Stargazer,Siouxsie and the Banshees,0.41,0.859
412uQRVrDPisHPD6QHsRoN,goth,Why Not Me,Within Temptation,0.309,0.441
2zj5wxokan4el7fShmlU5g,goth,Delirium,Epica,0.205,0.385
1UTuDOx0VtPIRG5s3ei9jd,goth,Daylight Dancer,Lacuna Coil,0.0727,0.853
7vJtqN1rs3Tn4u2CRnE11B,goth,Melt,Siouxsie and the Banshees,0.369,0.581
20A1ZNm3GKlanbWikaNcWv,goth,Vision Thing,Sisters of Mercy,0.76,0.953
4f3EKmAWdcSqyzRbZ9WTWR,grindcore,Wraith,Cephalic Carnage,0.297,0.96
7g0f1F13axfvkpNmtDT2K8,grindcore,"A Living, Breathing Piece of Defecating Meat",Cattle Decapitation,0.183,0.993
1HVyFWKzbC95TkZZLfhpGQ,grindcore,Left to Rot - 2008 Diseptic Split,Wormrot,0.193,0.922
3KVfgk28rAD5DoqwSXQu0M,grindcore,Beating Up N$%&$gers That Sell Fake Crack,Anal Cunt,0.0377,0.982
7gYeexO1g40A0blkfrUkGQ,grindcore,Circumspect,Napalm Death,0.0845,0.892
5FFLnBgytmIeW1tQuppu3U,grindcore,Mass Communication Mindfuck,Insect Warfare,0.0274,0.998
3O1o7YUXyY3cHdZqSnc1ia,grindcore,4th Degree Burns,Pig Destroyer,0.2,0.967
4ly3gj3P7cFot8NzUqb7Vv,grindcore,Cadaveric Incubator of Endoparasites,Carcass,0.215,0.87
2t1fvfA1Jr2DfT5CTrczBB,grindcore,Ripped To Shreds,Terrorizer,0.0376,0.93
7cnZIXjXfpZnQSJobAinDG,grindcore,Feeding on the Opiate,Lock Up,0.143,0.974
6MnZq1RbTW1jhjLthCJ0TP,grindcore,Just Another Hog,Nasum,0.0458,0.995
7dqegsvXDov2q5GjySWv2Z,grindcore,V.S.A.,Rotten Sound,0.0833,0.986
3o9vRPTxlKxbtK3NTEvJWl,grindcore,Splattered Cavities,Carcass,0.112,0.898
0fpK1KblwLXpqP0vaXJS7I,grindcore,49 Seconds of Hate,Misery Index,0.102,0.977
62mc2v8VPC7ZtxWscXZ0Fp,grindcore,Dogma,Napalm Death,0.0985,0.996
4NiUpTn0prxCz1W00cgQy6,grindcore,Darker Days Ahead,Terrorizer,0.0377,0.997
00K5wUkCpcfKI1zycYnhRl,grindcore,The Deepest Hole,Nasum,0.042,0.988
6tcU9tbxXdQsiVzivzeEyv,grindcore,Castigo Del Brujo,Brujeria,0.429,0.979
1PBhzfzTAZ5qyIfzqPqign,grindcore,Heartwork,Carcass,0.177,0.995
3YiWFZi0u2oxZwmwLFqNhK,grindcore,Tentacle,Pig Destroyer,0.41,0.949
7fKqqqu9Rp7hkwZsM0RwZd,grindcore,Protection Racket,Napalm Death,0.0395,0.996
6tnRPcTl7Zeh3nxptxIne6,grindcore,Under Pressure,Rotten Sound,0.222,0.965
7gjgWA0peK6XY8v4tr7E1i,grindcore,Abandon All Life,Nails,0.12,0.982
3N6PdYDvXlScgOfQmnxACD,grindcore,Worthless,Weekend Nachos,0.0339,0.338
10ZM8i8Kcg5VVuw5KcCenW,grindcore,Trend Bender,Magrudergrind,0.027,0.993
5hAy7jV787k15EjNdHxz0S,grindcore,Your Kid Is Deformed,Anal Cunt,0.124,0.937
1x2Ynn7wCKKK3oFiFEImmT,grindcore,Larceny Of The Heart,Napalm Death,0.0552,0.992
4FHU0b7IzAPPLzA0x2pOAG,grindcore,Nuclear Deterrence,Insect Warfare,0.027,0.995
287JIxgGPtaiwhbZjGB0YT,grindcore,Refuse - 2008 Diseptic Split,Wormrot,0.102,0.992
6NrtuMFDVGvyZwAoZtMIAh,grindcore,Submission Hold,Phobia,0.431,0.929
2XgYMEunOhmT0r9T7zqnMT,grindcore,The Weak,Rotten Sound,0.0334,0.986
2pJ3tQxkMn6CwOACFPj3hp,grindcore,Ceremonial Gasmask,Agoraphobic Nosebleed,0.0367,0.989
3VJuHwQWhNjDcKvW7ahahj,grindcore,Impressions,Napalm Death,0.163,0.789
44T1rHuB7FumhlRhcvJ4YR,grindcore,Choice of a New Generation,Brutal Truth,0.067,0.997
58VAMiafnQT1WhVWqpelw9,grindcore,Splattered Cadavers,Repulsion,0.0684,0.997
7qXjYyYtgURfKe7AYwKClK,grindcore,Touched By An Angel,Cephalic Carnage,0.108,0.978
1bxgE1CoBEQ4YrfciMl4kI,grindcore,The Embodiment Of Paradox And Chaos,Lock Up,0.113,0.997
071DyvJmbN1A7AaI4Fsq8C,grindcore,Crepitating Bowel Erosion,Carcass,0.308,0.834
5MLG0WKPxfQ69LpSGHItWY,grindcore,Bullshit,Nasum,0.0729,0.996
3xw34vFvmotzYqGOX4oocF,grindcore,Purity Undone,Pig Destroyer,0.0352,0.971
1pCY0dLpm5m1gM8uijyYGY,grindcore,Prelude,Napalm Death,0.195,0.984
0mCAR1J2CEE6hOYDew5Gn2,grindcore,Corponation,Rotten Sound,0.0333,0.992
55b3zfkOFrwPHqcukm9I0N,grindcore,Drifting Away,Magrudergrind,0.153,0.828
4MbBGQBzLXUJFM7KkhWtcz,grindcore,Forgotton Child,Pig Destroyer,0.0665,0.981
4Au7isvDkugrn4RGg3jEXv,grindcore,I Just Saw The Gayest Guy On Earth,Anal Cunt,0.0365,0.134
60X5U4Oud0sAaLhsOZlLIK,grindcore,Power and Terror Maximator - 2008 Dead EP,Wormrot,0.239,0.88
5KNZfSaWEm4CTdT1ccIOPo,grindcore,I See Lies,Nasum,0.0384,0.998
0L9za6BskztibLYrb1cQEJ,grindcore,Depths,Nails,0.0389,0.976
6uoFe17eNoIne0AkfuoWXj,grindcore,Depression,Pig Destroyer,0.132,0.999
